"GEN_name","GEN_price","GEN_description","GEN_website","GEN_duration","GEN_language","GEN_isTicketAvailable","SCIENCE_topic","GEN_geoURI","GEN_workURI","DATETIME_startDate","DATETIME_endDate","DATETIME_startTime","DATETIME_endTime","SCHEDULE_byDay","SCHEDULE_byMonth","SCHEDULE_byMonthDay","SCHEDULE_repeatCount","SCHEDULE_repeatFrequency"
"Incontri al museo per parlare di fauna","Ingresso libero","​Tornano gli “Incontri al museo per parlare di fauna”, le tradizionali occasioni che - a cadenza mensile - permettono di avvicinarsi con prospettive sempre nuove alle ricerche e agli studi sulla fauna, alla biodiversità animale e vegetale, alla conoscenza e conservazione della natura.; Modera gli incontri Paolo Pedrini, zoologogia dei vertebrati MUSE; Foto Marco Colombo; 4 dicembre; 'Paesaggi bestiali' con Marco Colombo; Un affascinante viaggio alla scoperta della biodiversità italiana. Dalle profondità del Mediterraneo, dove si nascondono misteriosi crostacei e molluschi variopinti, ai pendii erbosi che ospitano cervi volanti e spire di serpenti, per arrivare a gufi, caprioli e predatori, incluso il fantasma dei boschi, il gatto selvatico. L'autore racconterà aneddoti del suo lavoro di campo e l'importanza della conservazione degli ambienti naturali.; Biografia; Marco Colombo muove i primi passi nell'ambito della fotografia naturalistica nel 1999. Guida Ambientale AIGAE ed istruttore di immersione subacquea, è laureato presso l'Università degli Studi di Milano in Scienze Naturali con due tesi di erpetologia.; Sue foto, articoli scientifici e divulgativi sono stati pubblicati su diverse riviste del settore, e nel 2007 ha scoperto una nuova specie di ragno in Sardegna. 'Paesaggi bestiali' è il suo terzo libro fotografico. Attualmente è consulente scientifico del programma GEO di Rai3 di cui è regolarmente ospite.; Prossimi appuntamenti; 8 gennaio; 'L'insospettabile diversità dei mammiferi volanti nelle Alpi' con Dino Scaravelli, Università di BO & Claudio Torboli, Albatros srl.; 5 febbraio; 'Specie invasive: una crescente minaccia per la biodiversità e una sfida per la comunicazione' con Piero Genovesi, ISPRA.; 4 marzo; 'La gestione del gambero di fiume in Trentino: sfide e opportunità' con Cristina Bruno, Fondazione Edmund Mach.; 25 marzo; 'La situazione del lupo nelle Alpi e le nuove prospettive dal LIFE Wolfalps EU' con Francesca Marucco, Ente di Gestione Aree Protette delle Alpi Marittime - Centro di Referenza regionale Grandi Carnivori.; 1 aprile; 'Passato, presente e futuro del popolo delle rocce; un racconto sull'evoluzione e l'ecologia del camoscio delle Alpi' con Luca Corlatti & Luca Pedrotti, Parco Nazionale dello Stelvio.; 6 maggio; 'Studiare la fauna selvatica nell'Antropocene: racconti di foto-trappolaggio dalle foreste pluviali alle Alpi' con Francesco Rovero, Università di Firenze.","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Incontri-al-museo-per-parlare-di-fauna-2019-2020.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"6/05/2020","6/05/2020","20.45",,"[]","[]","[]",,
"Incontri al museo per parlare di fauna","Ingresso libero","​Tornano gli “Incontri al museo per parlare di fauna”, le tradizionali occasioni che - a cadenza mensile - permettono di avvicinarsi con prospettive sempre nuove alle ricerche e agli studi sulla fauna, alla biodiversità animale e vegetale, alla conoscenza e conservazione della natura.; Modera gli incontri Paolo Pedrini, zoologogia dei vertebrati MUSE; Foto Marco Colombo; 4 dicembre; 'Paesaggi bestiali' con Marco Colombo; Un affascinante viaggio alla scoperta della biodiversità italiana. Dalle profondità del Mediterraneo, dove si nascondono misteriosi crostacei e molluschi variopinti, ai pendii erbosi che ospitano cervi volanti e spire di serpenti, per arrivare a gufi, caprioli e predatori, incluso il fantasma dei boschi, il gatto selvatico. L'autore racconterà aneddoti del suo lavoro di campo e l'importanza della conservazione degli ambienti naturali.; Biografia; Marco Colombo muove i primi passi nell'ambito della fotografia naturalistica nel 1999. Guida Ambientale AIGAE ed istruttore di immersione subacquea, è laureato presso l'Università degli Studi di Milano in Scienze Naturali con due tesi di erpetologia.; Sue foto, articoli scientifici e divulgativi sono stati pubblicati su diverse riviste del settore, e nel 2007 ha scoperto una nuova specie di ragno in Sardegna. 'Paesaggi bestiali' è il suo terzo libro fotografico. Attualmente è consulente scientifico del programma GEO di Rai3 di cui è regolarmente ospite.; Prossimi appuntamenti; 8 gennaio; 'L'insospettabile diversità dei mammiferi volanti nelle Alpi' con Dino Scaravelli, Università di BO & Claudio Torboli, Albatros srl.; 5 febbraio; 'Specie invasive: una crescente minaccia per la biodiversità e una sfida per la comunicazione' con Piero Genovesi, ISPRA.; 4 marzo; 'La gestione del gambero di fiume in Trentino: sfide e opportunità' con Cristina Bruno, Fondazione Edmund Mach.; 25 marzo; 'La situazione del lupo nelle Alpi e le nuove prospettive dal LIFE Wolfalps EU' con Francesca Marucco, Ente di Gestione Aree Protette delle Alpi Marittime - Centro di Referenza regionale Grandi Carnivori.; 1 aprile; 'Passato, presente e futuro del popolo delle rocce; un racconto sull'evoluzione e l'ecologia del camoscio delle Alpi' con Luca Corlatti & Luca Pedrotti, Parco Nazionale dello Stelvio.; 6 maggio; 'Studiare la fauna selvatica nell'Antropocene: racconti di foto-trappolaggio dalle foreste pluviali alle Alpi' con Francesco Rovero, Università di Firenze.","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Incontri-al-museo-per-parlare-di-fauna-2019-2020.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"3/06/2020","3/06/2020","20.45",,"[]","[]","[]",,
"Caccia al Futuro","Compreso nel biglietto di ingresso al MUSE","​​​​​​​​​Cerca il tesoro nascosto nel quartiere Le Albere e segui gli indizi alla scoperta di piccole azioni che possono rendere il futuro più sostenibile. Il MUSE ti aspetta!​​; Venerdì 6, 13 e 20 dicembre dalle ore 15.; Target: 6+; Attività gratuita riservata ai possessori del biglietto d'ingresso MUSE del mese di dicembre e ai possessori della myMUSE Card.; In collaborazione con gli esercenti del quartiere Le Albere.; ​​​Per info: t. 0461 270311​","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Caccia-al-Futuro.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"6/12/",,"15.00",,"[]","[]","[]",,
"Caccia al Futuro","Compreso nel biglietto di ingresso al MUSE","​​​​​​​​​Cerca il tesoro nascosto nel quartiere Le Albere e segui gli indizi alla scoperta di piccole azioni che possono rendere il futuro più sostenibile. Il MUSE ti aspetta!​​; Venerdì 6, 13 e 20 dicembre dalle ore 15.; Target: 6+; Attività gratuita riservata ai possessori del biglietto d'ingresso MUSE del mese di dicembre e ai possessori della myMUSE Card.; In collaborazione con gli esercenti del quartiere Le Albere.; ​​​Per info: t. 0461 270311​","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Caccia-al-Futuro.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"13/12/",,"15.00",,"[]","[]","[]",,
"Caccia al Futuro","Compreso nel biglietto di ingresso al MUSE","​​​​​​​​​Cerca il tesoro nascosto nel quartiere Le Albere e segui gli indizi alla scoperta di piccole azioni che possono rendere il futuro più sostenibile. Il MUSE ti aspetta!​​; Venerdì 6, 13 e 20 dicembre dalle ore 15.; Target: 6+; Attività gratuita riservata ai possessori del biglietto d'ingresso MUSE del mese di dicembre e ai possessori della myMUSE Card.; In collaborazione con gli esercenti del quartiere Le Albere.; ​​​Per info: t. 0461 270311​","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Caccia-al-Futuro.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"20/12/",,"15.00",,"[]","[]","[]",,
"Il paese più a rischio del mondo con Mario Tozzi","Ingresso libero su prenotazione","​​​​​L’evento di chiusura del progetto europeo LIFE FRANCA è l’occasione per riflettere e discutere con il prof. Mario Tozzi, primo ricercatore CNR e divulgatore scientifico, su come affrontare i rischi naturali in Italia, per migliorare la sicurezza del territorio e dei cittadini.; Ingresso libero. Prenotazione su eventbrite.it​; Scopri di più sul Progetto LIFE FRANCA","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/LIFE-FRANCA-2019.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"6/12/2019","6/12/2019","20.00","30.00","[]","[]","[]",,
"Nanna al museo","€ 45 a partecipante","Ritorna l'atteso appuntamento con la Nanna al museo per provare l'emozione di trascorrere un'intera notte tra avventure e spettacoli scientifici e infine coricarsi tra orsi, leoni, dinosauri e balene.; Per bambini dai 4 ai 12 anni con adulto accompagnatore.; Un'opportunità speciale per tutta la famiglia che per un’intera notte può trasferirsi al museo e partecipare alle attività laboratoriali, divertirsi con gli spettacoli scientifici, partecipare a una caccia al tesoro alla scoperta dei segreti del museo e, infine, coricarsi sognando avventure scientifiche.; Guarda il video; PROGRAMMA; La notte inizia con una divertente caccia al tesoro e prosegue con attività creative, spettacoli, giochi e sorprese; al mattino, prima che il museo riapra le sue porte al pubblico, l'avventura termina con una nutriente colazione 'scientifica'.; 20.00 - Accoglienza e benvenuto e suddivisione dei partecipanti in squadre e gruppi; 21.00 - Inizio attività; 00.00 - Brindisi in pigiama con tisana e biscotti; 00.30 - Ora della nanna e lettura della favola della buona notte; 07.00 - Sveglia e preparazione; 08.00 - Colazione; 08.15 - Science show; 09.00 - Saluti e arrivederci alla prossima avventura; Cosa è indispensabile portare?; Sacco a pelo; Pigiama; Oggetti per l'igiene personale; Ricambio; Ciabatte; Torcia elettrica; Il materassino è fornito dal museo; Info e prenotazioni: t. 0461 270311 | prenotazioni@muse.it; Tariffa: € 45 a partecipante","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Nanna-al-museo-2019-2020.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"7/12/2019","7/12/2019","20.00",,"[]","[]","[]",,
"Nanna al museo","€ 45 a partecipante","Ritorna l'atteso appuntamento con la Nanna al museo per provare l'emozione di trascorrere un'intera notte tra avventure e spettacoli scientifici e infine coricarsi tra orsi, leoni, dinosauri e balene.; Per bambini dai 4 ai 12 anni con adulto accompagnatore.; Un'opportunità speciale per tutta la famiglia che per un’intera notte può trasferirsi al museo e partecipare alle attività laboratoriali, divertirsi con gli spettacoli scientifici, partecipare a una caccia al tesoro alla scoperta dei segreti del museo e, infine, coricarsi sognando avventure scientifiche.; Guarda il video; PROGRAMMA; La notte inizia con una divertente caccia al tesoro e prosegue con attività creative, spettacoli, giochi e sorprese; al mattino, prima che il museo riapra le sue porte al pubblico, l'avventura termina con una nutriente colazione 'scientifica'.; 20.00 - Accoglienza e benvenuto e suddivisione dei partecipanti in squadre e gruppi; 21.00 - Inizio attività; 00.00 - Brindisi in pigiama con tisana e biscotti; 00.30 - Ora della nanna e lettura della favola della buona notte; 07.00 - Sveglia e preparazione; 08.00 - Colazione; 08.15 - Science show; 09.00 - Saluti e arrivederci alla prossima avventura; Cosa è indispensabile portare?; Sacco a pelo; Pigiama; Oggetti per l'igiene personale; Ricambio; Ciabatte; Torcia elettrica; Il materassino è fornito dal museo; Info e prenotazioni: t. 0461 270311 | prenotazioni@muse.it; Tariffa: € 45 a partecipante","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Nanna-al-museo-2019-2020.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"20/12/2019","20/12/2019","20.00",,"[]","[]","[]",,
"Nanna al museo","€ 45 a partecipante","Ritorna l'atteso appuntamento con la Nanna al museo per provare l'emozione di trascorrere un'intera notte tra avventure e spettacoli scientifici e infine coricarsi tra orsi, leoni, dinosauri e balene.; Per bambini dai 4 ai 12 anni con adulto accompagnatore.; Un'opportunità speciale per tutta la famiglia che per un’intera notte può trasferirsi al museo e partecipare alle attività laboratoriali, divertirsi con gli spettacoli scientifici, partecipare a una caccia al tesoro alla scoperta dei segreti del museo e, infine, coricarsi sognando avventure scientifiche.; Guarda il video; PROGRAMMA; La notte inizia con una divertente caccia al tesoro e prosegue con attività creative, spettacoli, giochi e sorprese; al mattino, prima che il museo riapra le sue porte al pubblico, l'avventura termina con una nutriente colazione 'scientifica'.; 20.00 - Accoglienza e benvenuto e suddivisione dei partecipanti in squadre e gruppi; 21.00 - Inizio attività; 00.00 - Brindisi in pigiama con tisana e biscotti; 00.30 - Ora della nanna e lettura della favola della buona notte; 07.00 - Sveglia e preparazione; 08.00 - Colazione; 08.15 - Science show; 09.00 - Saluti e arrivederci alla prossima avventura; Cosa è indispensabile portare?; Sacco a pelo; Pigiama; Oggetti per l'igiene personale; Ricambio; Ciabatte; Torcia elettrica; Il materassino è fornito dal museo; Info e prenotazioni: t. 0461 270311 | prenotazioni@muse.it; Tariffa: € 45 a partecipante","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Nanna-al-museo-2019-2020.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"17/01/2020","17/01/2020","20.00",,"[]","[]","[]",,
"Nanna al museo","€ 45 a partecipante","Ritorna l'atteso appuntamento con la Nanna al museo per provare l'emozione di trascorrere un'intera notte tra avventure e spettacoli scientifici e infine coricarsi tra orsi, leoni, dinosauri e balene.; Per bambini dai 4 ai 12 anni con adulto accompagnatore.; Un'opportunità speciale per tutta la famiglia che per un’intera notte può trasferirsi al museo e partecipare alle attività laboratoriali, divertirsi con gli spettacoli scientifici, partecipare a una caccia al tesoro alla scoperta dei segreti del museo e, infine, coricarsi sognando avventure scientifiche.; Guarda il video; PROGRAMMA; La notte inizia con una divertente caccia al tesoro e prosegue con attività creative, spettacoli, giochi e sorprese; al mattino, prima che il museo riapra le sue porte al pubblico, l'avventura termina con una nutriente colazione 'scientifica'.; 20.00 - Accoglienza e benvenuto e suddivisione dei partecipanti in squadre e gruppi; 21.00 - Inizio attività; 00.00 - Brindisi in pigiama con tisana e biscotti; 00.30 - Ora della nanna e lettura della favola della buona notte; 07.00 - Sveglia e preparazione; 08.00 - Colazione; 08.15 - Science show; 09.00 - Saluti e arrivederci alla prossima avventura; Cosa è indispensabile portare?; Sacco a pelo; Pigiama; Oggetti per l'igiene personale; Ricambio; Ciabatte; Torcia elettrica; Il materassino è fornito dal museo; Info e prenotazioni: t. 0461 270311 | prenotazioni@muse.it; Tariffa: € 45 a partecipante","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Nanna-al-museo-2019-2020.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"14/02/2020","14/02/2020","20.00",,"[]","[]","[]",,
"Nanna al museo","€ 45 a partecipante","Ritorna l'atteso appuntamento con la Nanna al museo per provare l'emozione di trascorrere un'intera notte tra avventure e spettacoli scientifici e infine coricarsi tra orsi, leoni, dinosauri e balene.; Per bambini dai 4 ai 12 anni con adulto accompagnatore.; Un'opportunità speciale per tutta la famiglia che per un’intera notte può trasferirsi al museo e partecipare alle attività laboratoriali, divertirsi con gli spettacoli scientifici, partecipare a una caccia al tesoro alla scoperta dei segreti del museo e, infine, coricarsi sognando avventure scientifiche.; Guarda il video; PROGRAMMA; La notte inizia con una divertente caccia al tesoro e prosegue con attività creative, spettacoli, giochi e sorprese; al mattino, prima che il museo riapra le sue porte al pubblico, l'avventura termina con una nutriente colazione 'scientifica'.; 20.00 - Accoglienza e benvenuto e suddivisione dei partecipanti in squadre e gruppi; 21.00 - Inizio attività; 00.00 - Brindisi in pigiama con tisana e biscotti; 00.30 - Ora della nanna e lettura della favola della buona notte; 07.00 - Sveglia e preparazione; 08.00 - Colazione; 08.15 - Science show; 09.00 - Saluti e arrivederci alla prossima avventura; Cosa è indispensabile portare?; Sacco a pelo; Pigiama; Oggetti per l'igiene personale; Ricambio; Ciabatte; Torcia elettrica; Il materassino è fornito dal museo; Info e prenotazioni: t. 0461 270311 | prenotazioni@muse.it; Tariffa: € 45 a partecipante","https://www.muse.it/it/Esplora/Eventi-Attivita/Archivio/Pagine/Nanna-al-museo-2019-2020.aspx",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Muse",,"20/03/2020","20/03/2020","20.00",,"[]","[]","[]",,
