"GEN_name","GEN_price","GEN_description","GEN_website","GEN_duration","GEN_language","GEN_isTicketAvailable","VISUAL_artMovement","GEN_geoURI","GEN_workURI","DATETIME_startDate","DATETIME_endDate","DATETIME_startTime","DATETIME_endTime","SCHEDULE_byDay","SCHEDULE_byMonth","SCHEDULE_byMonthDay","SCHEDULE_repeatCount","SCHEDULE_repeatFrequency"
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"30-12-2019","30-12-2019","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"31-12-2019","31-12-2019","18:00:00",,,,,,
"Human Rights? #Clima",,"International Exhibition of Contemporary Art: 167 ARTISTS FROM 35 COUNTRIES RAISE AN URGENT ALARM: SAVE THE WORLD!. UNRIC Agenda 2030 says about the climate change: “Climate change is now affecting every country on every continent. It is disrupting national economies and affecting lives, costing people, communities and countries dearly today and even more tomorrow. Weather patterns are changing, sea levels are rising, weather events are becoming more extreme and greenhouse gas emissions are now at their highest levels in history. Without action, the world’s average surface temperature is likely to surpass 3 degrees centigrade this century. The poorest and most vulnerable people are being affected the most.. Affordable, scalable solutions are now available to enable countries to leapfrog to cleaner, more resilient economies. The pace of change is quickening as more people are turning to renewable energy and a range of other measures that will reduce emissions and increase adaptation efforts. Climate change, however, is a global challenge that does not respect national borders. It is an issue that requires solutions that need to be coordinated at the international level to help developing countries move toward a low-carbon economy.. To strengthen the global response to the threat of climate change, countries adopted the Paris Agreement at the COP21 in Paris, which went into force in November of 2016. In the agreement, all countries agreed to work to limit global temperature rise to well below 2 degrees centigrade. As of April 2018, 175 parties had ratified the Paris Agreement and 10 developing countries had submitted their first iteration of their national adaptation plans for responding to climate change.”. AIAPI and Fondazione Campana dei Caduti intend to focus the 2019 edition of “HUMAN RIGHTS?” on this great problem that, for everybody, from a problem must become a solution.The world belongs to all the people who live in it and will inhabit it and we all have enormous responsibilities for the future that we will leave to our children. We are all called to act, and act quickly, to change our habits. Let’s stop thinking “it’s not what I do in my small behaviour that pollutes the world”! Everyone, always, everywhere, we are all responsible.. Art can do a lot in this sense: it has the power to communicate with everyone, overcoming any barrier; has the strength to transmit strong images that anyone can understand; has the power to force us to reflect because if the narrative occupies relative spaces in the memory of the people, what instead passes through the view remains much more imprinted and is deposited in the conscience, even if unconsciously. More and more people are organizing to protest and raise awareness of society and those who govern us on these issues, on the extreme urgency of a change of course. Simply? We Artists are among those who want to warn of danger.. What artists are invited to do, therefore, is to shake up and invite them to reflect! HUMAN RIGHTS? by its very nature, it has always had this vocation to positive and proactive provocation, because even in this edition of this we are dealing with: provoking and being proactive at the same time, so as to shake people’s sensitivity with even intense vibrations, while transmitting at the same time a message and an invitation to “together we can.”HUMAN RIGHTS? #CLIMA is a complex edition and AIAPI is aware that, as always, the artists know how to surprise with ideas that only creativity and freedom of thought can suggest. Art, with its great power helps us to reflect and act, is made clear and direct, accessible to everyone. This is the primary objective of AIAPI, which intends to ‘return’ art to the people, who now can live it with greater relaxation, with more intense involvement so as to feel part of a larger message. To the artists the task of speaking of great challenges. To the organizers, the Opera Campana dei Caduti Foundation and AIAPI, the complex but very interesting task of involving the best proposals among the many great talents from all over the world.Source: http://aiapi.it/clima-eng ","https://www.cultura.trentino.it/eng/content/view/full/627657",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Bell%20of%20the%20Fallen",,"31-12-2019","31-12-2019","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"31-12-2019","31-12-2019","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"31-12-2019","31-12-2019","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"01-01-2020","01-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"01-01-2020","01-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"01-01-2020","01-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"02-01-2020","02-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"02-01-2020","02-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"02-01-2020","02-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"03-01-2020","03-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"03-01-2020","03-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"03-01-2020","03-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"04-01-2020","04-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"04-01-2020","04-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"04-01-2020","04-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"05-01-2020","05-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"05-01-2020","05-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"05-01-2020","05-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"06-01-2020","06-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"06-01-2020","06-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"06-01-2020","06-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"07-01-2020","07-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"07-01-2020","07-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"07-01-2020","07-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"08-01-2020","08-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"08-01-2020","08-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"08-01-2020","08-01-2020","17:30:00",,,,,,
